fips,state_name,county_name,pop_2024,latitude,longitude
26085,Michigan,Lake County,13005,43.995187,-85.8114
26087,Michigan,Lapeer County,89168,43.088633,-83.224325
26089,Michigan,Leelanau County,22871,45.146182,-86.051574
26091,Michigan,Lenawee County,97746,41.896022,-84.074356
26093,Michigan,Livingston County,196976,42.602532,-83.911718
26095,Michigan,Luce County,6328,46.510988,-85.517552
26097,Michigan,Mackinac County,11144,46.167868,-85.303762
26099,Michigan,Macomb County,886175,42.671553,-82.911456
26101,Michigan,Manistee County,25519,44.245268,-86.327537
26103,Michigan,Marquette County,67979,46.656596,-87.584028
26105,Michigan,Mason County,29093,43.957196,-86.442937
26107,Michigan,Mecosta County,41947,43.635295,-85.332751
26109,Michigan,Menominee County,23050,45.535568,-87.501457
26111,Michigan,Midland County,84022,43.648203,-84.379414
26113,Michigan,Missaukee County,15239,44.325424,-85.085471
26115,Michigan,Monroe County,156045,41.916097,-83.487106
26117,Michigan,Montcalm County,69314,43.312782,-85.149468
26119,Michigan,Montmorency County,9828,45.024134,-84.130107
26121,Michigan,Muskegon County,177428,43.428739,-86.420908
26123,Michigan,Newaygo County,51504,43.562712,-85.791372
26125,Michigan,Oakland County,1296888,42.660452,-83.38421
26127,Michigan,Oceana County,27014,43.603954,-86.467177
26129,Michigan,Ogemaw County,20985,44.33328,-84.128073
26131,Michigan,Ontonagon County,5824,46.835203,-89.276943
26133,Michigan,Osceola County,23484,43.997552,-85.322283
26135,Michigan,Oscoda County,8596,44.687257,-84.126905
26137,Michigan,Otsego County,26083,45.021787,-84.576603
26139,Michigan,Ottawa County,306235,43.054969,-86.219349
26141,Michigan,Presque Isle County,13230,45.252397,-83.432283
26143,Michigan,Roscommon County,23932,44.339517,-84.611271
26145,Michigan,Saginaw County,187714,43.328267,-84.05541
26147,Michigan,St. Clair County,160308,42.928803,-82.668913
26149,Michigan,St. Joseph County,61171,41.911488,-85.52287
26151,Michigan,Sanilac County,40293,43.449155,-82.642815
26153,Michigan,Schoolcraft County,8178,46.021122,-86.197029
26155,Michigan,Shiawassee County,67982,42.951545,-84.146352
26157,Michigan,Tuscola County,52757,43.487902,-83.436618
26159,Michigan,Van Buren County,76129,42.28215,-86.306076
26161,Michigan,Washtenaw County,373875,42.252217,-83.843423
26163,Michigan,Wayne County,1771063,42.284664,-83.261953
26165,Michigan,Wexford County,34460,44.331375,-85.570046
27001,Minnesota,Aitkin County,16335,46.602409,-93.419694
27003,Minnesota,Anoka County,376840,45.27411,-93.242723
27005,Minnesota,Becker County,35444,46.937629,-95.741757
27007,Minnesota,Beltrami County,46762,47.879508,-95.00505
27009,Minnesota,Benton County,41881,45.701225,-94.00144
27011,Minnesota,Big Stone County,5067,45.419925,-96.402226
27013,Minnesota,Blue Earth County,70700,44.03371,-94.064012
27015,Minnesota,Brown County,25710,44.246541,-94.733647
27017,Minnesota,Carlton County,36745,46.603818,-92.671044
27019,Minnesota,Carver County,112628,44.82132,-93.800091
27021,Minnesota,Cass County,31442,46.951745,-94.333705
27023,Minnesota,Chippewa County,12299,45.028625,-95.564108
27025,Minnesota,Chisago County,59105,45.505444,-92.903849
27027,Minnesota,Clay County,66848,46.898377,-96.494901
27029,Minnesota,Clearwater County,8630,47.575873,-95.371117
27031,Minnesota,Cook County,5571,47.758556,-90.344319
27033,Minnesota,Cottonwood County,11338,44.010639,-95.183152
27035,Minnesota,Crow Wing County,68642,46.491653,-94.070718
27037,Minnesota,Dakota County,453156,44.670893,-93.062481
27039,Minnesota,Dodge County,21242,44.020706,-92.869353
27041,Minnesota,Douglas County,39933,45.936835,-95.462155
27043,Minnesota,Faribault County,13886,43.676522,-93.947234
27045,Minnesota,Fillmore County,21502,43.679187,-92.093937
27047,Minnesota,Freeborn County,30314,43.674202,-93.350289
27049,Minnesota,Goodhue County,47982,44.406178,-92.716
27051,Minnesota,Grant County,6109,45.930743,-96.010699
27053,Minnesota,Hennepin County,1273334,45.006121,-93.475228
27055,Minnesota,Houston County,18352,43.66699,-91.501556
27057,Minnesota,Hubbard County,22050,47.095551,-94.91329
27059,Minnesota,Isanti County,43687,45.562431,-93.296339
27061,Minnesota,Itasca County,45442,47.490817,-93.611102
27063,Minnesota,Jackson County,9861,43.671111,-95.149731
27065,Minnesota,Kanabec County,16608,45.94776,-93.297788
27067,Minnesota,Kandiyohi County,44674,45.152714,-95.004981
27069,Minnesota,Kittson County,3992,48.77604,-96.780349
27071,Minnesota,Koochiching County,11594,48.245374,-93.782896
27073,Minnesota,Lac qui Parle County,6636,44.999826,-96.176851
27075,Minnesota,Lake County,10698,47.517111,-91.411704
27077,Minnesota,Lake of the Woods County,3797,48.7681,-94.904633
27079,Minnesota,Le Sueur County,29458,44.373421,-93.730106
27081,Minnesota,Lincoln County,5564,44.408238,-96.272032
27083,Minnesota,Lyon County,25577,44.409195,-95.847268
27085,Minnesota,McLeod County,36780,44.821657,-94.272323
27087,Minnesota,Mahnomen County,5296,47.328387,-95.811089
27089,Minnesota,Marshall County,8771,48.362728,-96.357761
27091,Minnesota,Martin County,19561,43.677173,-94.547096
27093,Minnesota,Meeker County,23491,45.123155,-94.527346
27095,Minnesota,Mille Lacs County,27577,45.929266,-93.632748
27097,Minnesota,Morrison County,34520,46.020484,-94.266619
27099,Minnesota,Mower County,40900,43.666249,-92.759514
27101,Minnesota,Murray County,8044,44.015594,-95.761581
27103,Minnesota,Nicollet County,34493,44.35882,-94.245684
27105,Minnesota,Nobles County,21969,43.677686,-95.763132
27107,Minnesota,Norman County,6284,47.329453,-96.463776
27109,Minnesota,Olmsted County,166424,43.9995,-92.410096
27111,Minnesota,Otter Tail County,60884,46.405727,-95.714581
27113,Minnesota,Pennington County,13652,48.069247,-96.037725
27115,Minnesota,Pine County,30319,46.10094,-92.763094
27117,Minnesota,Pipestone County,9100,44.015361,-96.257015
27119,Minnesota,Polk County,30413,47.774254,-96.400027
27121,Minnesota,Pope County,11495,45.589623,-95.446705
27123,Minnesota,Ramsey County,542015,45.015204,-93.099965
27125,Minnesota,Red Lake County,3882,47.865487,-96.08718
27127,Minnesota,Redwood County,15254,44.403536,-95.254241
27129,Minnesota,Renville County,14453,44.723697,-94.955617
27131,Minnesota,Rice County,69025,44.350775,-93.298513
27133,Minnesota,Rock County,9525,43.669587,-96.263238
27135,Minnesota,Roseau County,15265,48.761068,-95.821504
27137,Minnesota,St. Louis County,200794,47.578635,-92.514585
27139,Minnesota,Scott County,157206,44.651811,-93.533733
27141,Minnesota,Sherburne County,103059,45.453166,-93.769164
27143,Minnesota,Sibley County,15194,44.575734,-94.230123
27145,Minnesota,Stearns County,163997,45.555235,-94.610482
27147,Minnesota,Steele County,37434,44.015261,-93.220453
27149,Minnesota,Stevens County,9819,45.593461,-95.992315
27151,Minnesota,Swift County,9666,45.27581,-95.690124
27153,Minnesota,Todd County,25955,46.066569,-94.900576
27155,Minnesota,Traverse County,3134,45.769935,-96.474832
27157,Minnesota,Wabasha County,21574,44.289634,-92.233454
27159,Minnesota,Wadena County,14437,46.586986,-94.988608
27161,Minnesota,Waseca County,18684,44.01846,-93.589844
27163,Minnesota,Washington County,283960,45.037929,-92.890117
27165,Minnesota,Watonwan County,11204,43.978109,-94.613798
27167,Minnesota,Wilkin County,6268,46.362335,-96.476657
27169,Minnesota,Winona County,49973,43.981353,-91.777044
27171,Minnesota,Wright County,154593,45.175091,-93.966396
27173,Minnesota,Yellow Medicine County,9373,44.715736,-95.862756
28001,Mississippi,Adams County,28674,31.486224,-91.351797
28003,Mississippi,Alcorn County,34228,34.886569,-88.581109
28005,Mississippi,Amite County,12451,31.203933,-90.795542
28007,Mississippi,Attala County,17222,33.090468,-89.588622
28009,Mississippi,Benton County,7566,34.809593,-89.200213
28011,Mississippi,Bolivar County,28395,33.799139,-90.88412
28013,Mississippi,Calhoun County,12754,33.936634,-89.337114
28015,Mississippi,Carroll County,9378,33.440795,-89.918887
28017,Mississippi,Chickasaw County,16774,33.933277,-88.947558
28019,Mississippi,Choctaw County,8091,33.345964,-89.251332
28021,Mississippi,Claiborne County,8122,31.97281,-90.915424
28023,Mississippi,Clarke County,15155,32.045374,-88.687976
28025,Mississippi,Clay County,18213,33.65967,-88.782468
28027,Mississippi,Coahoma County,20105,34.230316,-90.60401
28029,Mississippi,Copiah County,27536,31.866915,-90.448758
28031,Mississippi,Covington County,18015,31.633331,-89.548897
28033,Mississippi,DeSoto County,195871,34.874922,-89.991211
28035,Mississippi,Forrest County,78435,31.18858,-89.259447
28037,Mississippi,Franklin County,7516,31.477773,-90.895457
28039,Mississippi,George County,25880,30.855431,-88.642268
28041,Mississippi,Greene County,13675,31.212845,-88.634811
28043,Mississippi,Grenada County,20931,33.770031,-89.80274
28045,Mississippi,Hancock County,46492,30.391641,-89.482791
28047,Mississippi,Harrison County,213730,30.416536,-89.083376
28049,Mississippi,Hinds County,211975,32.267788,-90.466017
28051,Mississippi,Holmes County,15560,33.125942,-90.091197
28053,Mississippi,Humphreys County,7121,33.130996,-90.523421
28055,Mississippi,Issaquena County,1295,32.755539,-91.003535
28057,Mississippi,Itawamba County,24198,34.281075,-88.363127
28059,Mississippi,Jackson County,147002,30.456005,-88.625101
28061,Mississippi,Jasper County,15799,32.016748,-89.119176
28063,Mississippi,Jefferson County,6900,31.733633,-91.043878
28065,Mississippi,Jefferson Davis County,11059,31.564808,-89.827086
28067,Mississippi,Jones County,65837,31.616601,-89.168532
28069,Mississippi,Kemper County,8562,32.750136,-88.625631
28071,Mississippi,Lafayette County,59843,34.353078,-89.485385
28073,Mississippi,Lamar County,66734,31.197586,-89.506369
28075,Mississippi,Lauderdale County,70588,32.404017,-88.660451
28077,Mississippi,Lawrence County,11672,31.550009,-90.10753
28079,Mississippi,Leake County,21462,32.76063,-89.52225
28081,Mississippi,Lee County,83012,34.29237,-88.682439
28083,Mississippi,Leflore County,26157,33.54979,-90.294934
28085,Mississippi,Lincoln County,34956,31.535216,-90.453566
28087,Mississippi,Lowndes County,57210,33.471424,-88.439723
28089,Mississippi,Madison County,114247,32.63437,-90.03416
28091,Mississippi,Marion County,24008,31.23151,-89.822307
28093,Mississippi,Marshall County,34374,34.76619,-89.504231
28095,Mississippi,Monroe County,33483,33.89003,-88.485038
28097,Mississippi,Montgomery County,9411,33.500714,-89.639625
28099,Mississippi,Neshoba County,28973,32.752518,-89.119274
28101,Mississippi,Newton County,21063,32.40197,-89.118412
28103,Mississippi,Noxubee County,9825,33.106606,-88.566152
28105,Mississippi,Oktibbeha County,51965,33.422313,-88.876151
28107,Mississippi,Panola County,32764,34.365205,-89.963065
28109,Mississippi,Pearl River County,59030,30.774793,-89.586904
28111,Mississippi,Perry County,11406,31.169307,-88.988755
28113,Mississippi,Pike County,38980,31.177516,-90.397725
28115,Mississippi,Pontotoc County,32014,34.227081,-89.037239
28117,Mississippi,Prentiss County,25489,34.620566,-88.522184
28119,Mississippi,Quitman County,5542,34.252833,-90.290171
28121,Mississippi,Rankin County,160573,32.267123,-89.946063
28123,Mississippi,Scott County,27666,32.411959,-89.533486
28125,Mississippi,Sharkey County,3234,32.892395,-90.827613
28127,Mississippi,Simpson County,25597,31.902505,-89.917709
28129,Mississippi,Smith County,14051,32.019029,-89.494876
28131,Mississippi,Stone County,19569,30.790184,-89.112297
28133,Mississippi,Sunflower County,23029,33.605529,-90.59509
28135,Mississippi,Tallahatchie County,10921,33.954529,-90.172243
28137,Mississippi,Tate County,28551,34.649553,-89.943105
28139,Mississippi,Tippah County,21423,34.763618,-88.918819
28141,Mississippi,Tishomingo County,18553,34.738835,-88.234827
28143,Mississippi,Tunica County,9157,34.652201,-90.37177
28145,Mississippi,Union County,28363,34.489533,-89.002339
28147,Mississippi,Walthall County,13839,31.164492,-90.103431
28149,Mississippi,Warren County,42105,32.356095,-90.852384
28151,Mississippi,Washington County,41181,33.273174,-90.944446
28153,Mississippi,Wayne County,19749,31.642503,-88.678214
28155,Mississippi,Webster County,10039,33.612061,-89.283961
28157,Mississippi,Wilkinson County,7820,31.161091,-91.324617
28159,Mississippi,Winston County,17418,33.078724,-89.037391
28161,Mississippi,Yalobusha County,12458,34.030666,-89.703807
28163,Mississippi,Yazoo County,23024,32.765675,-90.387928
29001,Missouri,Adair County,25660,40.190666,-92.603592
29003,Missouri,Andrew County,18091,39.988863,-94.803551
29005,Missouri,Atchison County,5139,40.431846,-95.437555
29007,Missouri,Audrain County,24304,39.214481,-91.843418
29009,Missouri,Barry County,35618,36.699376,-93.834334
29011,Missouri,Barton County,11717,37.500799,-94.344089
29013,Missouri,Bates County,16394,38.257217,-94.339246
29015,Missouri,Benton County,20614,38.301036,-93.287942
29017,Missouri,Bollinger County,10610,37.318427,-90.024645
29019,Missouri,Boone County,192154,38.989861,-92.310202
29021,Missouri,Buchanan County,83574,39.660369,-94.808173
29023,Missouri,Butler County,41814,36.71518,-90.40313
29025,Missouri,Caldwell County,9000,39.658998,-93.979179
29027,Missouri,Callaway County,45126,38.835547,-91.923446
29029,Missouri,Camden County,44135,38.026504,-92.765328
29031,Missouri,Cape Girardeau County,83658,37.384141,-89.685658
29033,Missouri,Carroll County,8414,39.427375,-93.500227
29035,Missouri,Carter County,5359,36.944858,-90.945705
29037,Missouri,Cass County,113873,38.646474,-94.354547
29039,Missouri,Cedar County,15023,37.733655,-93.850014
29041,Missouri,Chariton County,7397,39.517968,-92.96162
29043,Missouri,Christian County,96045,36.969739,-93.187614
29045,Missouri,Clark County,6623,40.407275,-91.729472
29047,Missouri,Clay County,263370,39.315551,-94.421502
29049,Missouri,Clinton County,21721,39.608723,-94.395803
29051,Missouri,Cole County,77625,38.503233,-92.280027
29053,Missouri,Cooper County,17122,38.847093,-92.810069
29055,Missouri,Crawford County,22808,37.966559,-91.313936
29057,Missouri,Dade County,7622,37.43235,-93.854878
29059,Missouri,Dallas County,17877,37.683583,-93.033815
29061,Missouri,Daviess County,8541,39.962839,-93.970053
29063,Missouri,DeKalb County,9884,39.894665,-94.40719
29065,Missouri,Dent County,14721,37.603072,-91.489717
29067,Missouri,Douglas County,12290,36.946517,-92.515892
29069,Missouri,Dunklin County,27002,36.153025,-90.062254
29071,Missouri,Franklin County,107256,38.413003,-91.072832
29073,Missouri,Gasconade County,14655,38.441183,-91.50578
29075,Missouri,Gentry County,6298,40.208127,-94.405321
29077,Missouri,Greene County,307942,37.258196,-93.340641
29079,Missouri,Grundy County,9766,40.112541,-93.565054
29081,Missouri,Harrison County,8186,40.34562,-93.992582
29083,Missouri,Henry County,22575,38.386491,-93.792628
29085,Missouri,Hickory County,8766,37.93691,-93.322988
29087,Missouri,Holt County,4241,40.095724,-95.219072
29089,Missouri,Howard County,10150,39.143365,-92.695926
29091,Missouri,Howell County,40762,36.774369,-91.887368
29093,Missouri,Iron County,9420,37.625971,-90.699587
29095,Missouri,Jackson County,727362,39.005364,-94.343211
29097,Missouri,Jasper County,126479,37.205197,-94.337259
29099,Missouri,Jefferson County,231888,38.25763,-90.543681
29101,Missouri,Johnson County,55880,38.741528,-93.811863
29103,Missouri,Knox County,3740,40.136856,-92.146835
29105,Missouri,Laclede County,36738,37.659698,-92.594843
29107,Missouri,Lafayette County,33511,39.068705,-93.802639
29109,Missouri,Lawrence County,39151,37.106611,-93.830542
29111,Missouri,Lewis County,9852,40.084559,-91.728803
29113,Missouri,Lincoln County,65888,39.062255,-90.962916
29115,Missouri,Linn County,11910,39.86444,-93.108019
29117,Missouri,Livingston County,14658,39.778587,-93.548201
29119,Missouri,McDonald County,24054,36.627955,-94.343716
29121,Missouri,Macon County,15177,39.829795,-92.56434
29123,Missouri,Madison County,12852,37.474481,-90.343413
29125,Missouri,Maries County,8506,38.162615,-91.923601
29127,Missouri,Marion County,28425,39.807538,-91.635379
29129,Missouri,Mercer County,3452,40.421413,-93.567631
29131,Missouri,Miller County,25668,38.21668,-92.429876
29133,Missouri,Mississippi County,11750,36.826264,-89.295929
29135,Missouri,Moniteau County,15294,38.633037,-92.583642
29137,Missouri,Monroe County,8890,39.49827,-92.006458
29139,Missouri,Montgomery County,11511,38.935184,-91.465427
29141,Missouri,Morgan County,22399,38.420806,-92.874835
29143,Missouri,New Madrid County,15212,36.594261,-89.655948
29145,Missouri,Newton County,61519,36.908371,-94.335034
29147,Missouri,Nodaway County,20503,40.361136,-94.883146
29149,Missouri,Oregon County,8699,36.68531,-91.401827
29151,Missouri,Osage County,13478,38.464253,-91.859504
29153,Missouri,Ozark County,9090,36.64959,-92.458549
29155,Missouri,Pemiscot County,14407,36.209916,-89.785942
29157,Missouri,Perry County,19100,37.71113,-89.802125
29159,Missouri,Pettis County,43791,38.727388,-93.28519
29161,Missouri,Phelps County,45672,37.866326,-91.790349
29163,Missouri,Pike County,17961,39.339959,-91.171607
29165,Missouri,Platte County,113207,39.37869,-94.761476
29167,Missouri,Polk County,33070,37.616761,-93.400817
29169,Missouri,Pulaski County,53964,37.824835,-92.207022
29171,Missouri,Putnam County,4539,40.478606,-93.014531
29173,Missouri,Ralls County,10499,39.553455,-91.524787
29175,Missouri,Randolph County,24077,39.439249,-92.492959
29177,Missouri,Ray County,23199,39.308401,-93.995746
